"","ADXEC.20619.C1_at","ADXECEMUTR.3882_at","ADXEC.7440.C1_s_at","ADXEC.4761.C1_at","ADXEC.3959.C2_s_at","ADXECRS.35702_at","ADXEC.9374.C1_at","ADXEC.19910.C1_at","ADXEC.7373.C1_at","ADXEC.111.CB26_s_at","ADXEC.33090.C1_x_at","ADXEC.10411.C1-a_s_at","ADXECADA.1318_s_at","ADXEC.14363.C1_at","ADXEC.18754.C1_s_at","ADXEC.3431.C1_at","ADXEC.111.C192_s_at","ADXEC.33090.C1_at","ADXEC.2767.C2_s_at","ADXEC.15009.C1_at","ADXECADA.8374_at","ADXEC.2767.C1_s_at","ADXEC.7460.C1_at","ADXEC.7186.C1_at","ADXEC.5981.C1_at","ADXEC.6231.C1_s_at","ADXEC.58.C1_at","ADXEC.2130.C1-a_s_at","ADXEC.181.C1_s_at","ADXEC.13026.C1_at","ADXEC.4174.C1_at","ADXEC.2368.C1_at","ADXEC.1294.C2_at","ADXEC.24770.C1_at","ADXECADA.7125_at","ADXEC.541.C5_x_at","ADXEC.2687.C1-a_s_at","ADXEC.13290.C1_s_at","ADXEC.8520.C1_at","ADXEC.11046.C1_at","ADXECEMUTR.4341_s_at","ADXEC.9408.C1_at","ADXEC.28601.C1_x_at","ADXEC.8486.C1_s_at","ADXEC.15603.C1_s_at","ADXECADA.8405_at","ADXEC.13953.C1_at","ADXEC.3196.C1_s_at","ADXEC.2368.C1_x_at","ADXEC.1526.C1_s_at","ADXEC.15325.C1_at","ADXEC.2631.C1_s_at","ADXEC.111.C13_s_at","ADXECNTDJ.5297_at","ADXEC.1352.C57-a_s_at","ADXEC.11107.C1-a_s_at","ADXEC.2891.C1_s_at","ADXEC.9749.C1_at","ADXEC.28601.C1_at","ADXEC.20685.C1_at","ADXEC.7462.C1_s_at","ADXECAD.8049_at","ADXEC.3238.C1_x_at","3766926_at","ADXEC.13846.C1_at","ADXEC.2717.C2_s_at","ADXEC.18780.C1_x_at","ADXEC.736.C2_at","ADXEC.23322.C1_at","ADXEC.8665.C1_at","ADXEC.2784.C1_s_at","ADXECEMUTR.6415_at","ADXEC.8216.C1_at","ADXEC.541.C2_x_at","ADXEC.26108.C1_s_at","ADXEC.5551.C1_at","ADXEC.27895.C1_at","ADXEC.2478.C2_x_at","ADXEC.30097.C1_x_at","ADXEC.26382.C1_at","ADXECNTDJ.6775_s_at","ADXEC.9344.C1_at","ADXECAD.8933_s_at","ADXEC.27599.C1_at","ADXEC.18780.C1_at","ADXECEMUTR.512_at","ADXEC.18279.C1_s_at","ADXEC.6857.C1_at","ADXECEMUTR.5280_s_at","ADXEC.26392.C1_at","ADXEC.2784.C1_at","ADXEC.11792.C2_s_at","ADXEC.3343.CB1_s_at","ADXECRS.36302_s_at","ADXEC.2121.C1_at","ADXECAD.28433_s_at","ADXECRS.6692_at","ADXECNTDJ.88_s_at","ADXECEMUTR.1413_s_at","2565148_at","ADXEC.22798.C1_at","ADXECAD.17552_s_at","ADXECADA.14824_s_at","ADXECAD.28226_s_at","ADXEC.32873.C1_x_at","ADXECADA.9593_at","ADXECAD.15315_at","ADXECRS.3787_s_at","ADXEC.16721.C1_at","ADXEC.5773.C2_s_at","ADXEC.16672.C1_at","ADXEC.21076.C1_at","ADXECRS.32665_s_at","ADXEC.16491.C1_at","ADXPCEC.8058.C1_at","ADXEC.7267.C1_s_at","ADXEC.18615.C1_at","ADXEC.1504.C4_x_at","ADXECAD.23630_s_at","ADXEC.11284.C2_at","ADXEC.3079.C2_s_at","ADXEC.11284.C2_x_at","ADXEC.3079.CB1_s_at","ADXEC.6920.C1_s_at","ADXECEMUTR.1066_s_at","responsenstage","response"
"SC00566A",6.15876102920755,8.02982397817046,8.36236906096788,6.65755601109897,3.428287540889,7.54056947837913,10.7701934506691,5.5180814036378,6.64979322760129,3.24825672236247,6.61614226856391,4.52931548423983,3.22173140153608,4.55250590019526,5.60973672372536,4.34634429170635,4.32258220890384,6.80017365725972,5.3274396181252,5.25437832424211,4.48562785897073,6.93248787042631,4.85764351499032,6.25209648531363,5.40699081476576,7.63778829870632,6.5937417041048,4.30870093845964,4.6672518633495,4.55580684024981,6.25851851753945,6.97642118674484,4.4757335679127,7.22001628579854,3.34653796174033,5.42221799384936,9.41706134399074,4.82014538891817,7.20571008112876,6.34646147536436,3.88681807848484,5.62042245977639,5.22648306310906,4.19241300800102,7.38877133347351,4.64679391810544,8.88657333460771,4.50973460494197,7.13690438112679,10.8186670860284,4.55562726342305,2.16693391417044,5.81417464427662,6.78116533348491,7.15904931514613,7.80253545105661,4.66206009097118,6.28620997564386,5.23651074854272,3.69783055764194,4.67692993467859,6.61540774643121,5.8307229546952,7.87503031977863,9.21849337245546,5.18478048954794,7.38995137119364,5.2916202860221,4.61694568461762,5.94726985241679,6.7375119630009,5.91403972894681,5.59065103633983,6.50269543173036,4.94694293978611,9.82294449395271,5.10096769777864,5.55536205691533,7.0346798175334,4.58781736282805,3.52410781581715,4.01488835718527,6.54817179738074,4.09022163522636,7.77873564546895,11.5559042870856,7.15401293825484,1.65698141982387,6.56792561671045,5.1813540131064,6.94606263948763,4.35563416983641,5.6074043227336,3.57153243284115,5.56557246343829,11.8656519767794,2.54836198727151,7.95520128963726,10.3217771501083,2.46822389990745,5.23486095695966,8.78253502480018,6.78140352400816,5.34418442950475,4.62768574078464,6.2289728019644,5.25729996827656,8.229218834361,5.79572480144166,1.9567872941426,6.16686615347645,4.89032196803109,9.13219774370491,4.21659901377639,6.31448448994361,1.88774170377159,8.74789939638533,9.02221877382595,9.05118094706516,9.4282021898866,1.99276795890044,8.01579430709075,4.29036615559792,3.12361812741943,3.91167767075366,"Block3","responder"
"SC00567A",5.9504604201155,7.1541063770511,7.31629293925573,6.53110977358642,4.86345465022418,7.23214568572828,11.0105921574696,6.22880683107855,6.40890941206946,4.58458731338496,5.05022290277227,4.75618986865775,3.64562411681272,5.60520503062349,5.52785190694212,4.96161983553927,5.41767768471377,5.13089682887548,6.10878333771715,4.08901841483576,4.05787436140092,7.79609630014451,6.22895342835498,9.1357968278323,5.15517048618786,8.10266453305977,4.93384906614308,4.19149973489451,6.03676128594584,5.78653448908342,6.78341803082045,9.25823121410633,5.024446504433,5.74430455237713,4.73071340293026,5.54675163175565,10.9695965555399,2.14911908424207,6.76418262363435,6.33932408893447,3.57107865553978,6.03648196832438,5.14220453715222,5.96130675391457,6.79357711478989,3.9752497712543,9.20790132690786,7.08417938091928,9.16815966238297,10.6454146350042,5.79350830609505,4.28297033311607,7.10030902887275,5.31982332625865,6.42472375535156,7.28457921093314,6.00492301812388,5.92300780724295,5.11310522950978,4.12044646463968,3.93917873347643,5.92159792970914,5.6883543528622,5.5796090717497,7.28786770915972,6.66709473638585,7.61522391169101,6.92676739278014,5.1079932855394,5.15777569751817,8.73867164309342,6.8314971186031,3.81205631930229,5.90693962113721,6.02425543087894,10.3808388943591,3.66061789573299,7.61713172612319,8.5656771285014,5.84276252891942,4.15733503551717,3.53423883651766,5.10982122314206,2.8628842982995,7.77535643920328,9.3923213571059,7.64796931599463,4.04867024940505,6.87623457640242,4.08589019518169,9.24934708090507,5.51479381487794,8.77614634321692,5.62046542825032,5.73817444963674,13.2980903753817,4.0015239687698,7.37068876716245,4.72997677810127,4.42684934329762,7.89830710902711,6.13084889965789,6.97373856342684,4.21032519964631,5.21872253258388,1.98430144307546,5.34679631314278,7.6564129577019,4.50390862743514,6.04971893939387,7.29434856098856,4.85066622428169,5.21128813828691,8.56334662063865,5.78363394079945,2.55416774077686,7.39412556733884,8.21501421398719,5.64684631470477,8.02411338628338,2.09709793238021,6.39314139375965,3.57907009692904,2.8158458438255,2.93890904759743,"Block3","nonresponder"
"SC00568A",5.55487964933291,6.9365714282224,7.10563069160967,6.92167893301048,4.07476660251417,6.04925621555616,9.7544720693937,5.17391903754646,6.43917679503967,5.53727848976879,5.4362688184141,4.23326975749384,3.31344594450822,4.71659331381508,5.25303377361335,4.68038005877165,5.67353617576849,5.68752464985247,5.59629141990856,4.64316969993232,7.50114985669034,7.30808946215337,5.92037360095954,6.46863932353144,4.50152650257763,8.29775588548958,6.07787208771206,2.51043988881797,3.71039420531349,6.59804700241699,7.05451429685339,6.66713932661514,5.40912633353885,5.77679125014469,2.89687119001857,5.91997242433442,9.34475509518012,3.7183763998007,6.38727141072539,5.75079528773337,5.17430916258678,4.81515087203511,5.86881075533605,6.08528159128674,7.18856469613946,6.67469660962945,7.1990817416234,3.70468635953135,7.57519924830691,9.09210861390698,5.36260630806113,4.01770505188135,8.44739282265787,6.58225985282227,5.89455480353273,7.27417671106614,4.34352861847751,3.23642270062336,5.8243268752096,4.76199143982012,4.12440581899029,6.20750096433389,4.53700121728095,6.14941629162227,6.46968328631,6.79685243294136,5.12584082703808,6.36420325849775,7.10987971954873,5.80124032674248,4.88945727929764,7.47478613810162,6.19614838608637,5.68861555944627,4.48646104635026,9.21971998693663,4.74171165822722,8.27259320549649,5.28787121156784,2.80054351408798,4.15489579030851,3.53161260834793,3.30828341358478,5.57678133764207,4.95443534413225,4.56619510000626,6.66043809771992,2.83230915943738,8.01369447222896,3.41303259548654,4.74825912460076,3.11957294707865,5.89960200849289,5.03601663911823,4.33176174498101,8.68617508218929,2.43452165005354,8.51506770509839,7.38137229512052,5.08644949318567,4.75951157898956,10.8812424358592,5.67590453249989,7.25959940951399,3.15566943022519,5.40658177872458,4.67680477540149,7.83574348476954,3.58491409801807,6.52695519672039,7.62751594660805,8.23460162487329,4.79398730747609,4.8172195118707,6.99295175234958,4.99730166799711,10.5862102351625,6.77399741563621,6.69023368904679,9.97664811443852,9.85405940167619,8.68217779626984,12.5314728136757,3.87982401838192,6.1309804785964,"Block3","responder"
"SC00569A",6.32390799148979,6.85327347792998,6.89005635964046,6.76607874278698,3.90639420150849,6.71566978704265,10.0564142584896,5.52175190584173,6.55732875558951,5.42270277798201,5.44900246903523,4.01435967886546,3.55529947031633,5.20073196311688,5.59798841399481,4.71955747981172,5.28928830980655,5.82896537900364,6.0408044874973,4.48000357307085,5.50859699287464,7.84681313226209,5.90112284872774,7.54019229772588,4.86006425166168,7.49299790980265,5.92258684378488,3.50468378718916,5.4532257426393,6.19432274808524,6.45860921051769,6.59296814736082,4.99580148589803,7.8024908769631,4.01808277177068,7.52541459186965,9.73325615081492,4.18539749389122,7.27077484758149,6.30321952663071,4.28103033197068,6.22026661190499,5.43416951096911,6.66560108353587,7.30828352497595,5.42003512872589,5.43522646751646,4.85767906468052,6.94168870657056,10.7448415867029,5.37526785054309,4.51275870268645,6.85476219263238,6.48600468297683,6.46553079631693,8.4616557705484,5.01397909610484,6.11073616358687,5.27897098475257,4.2823951163242,2.40878815995531,6.54044727961929,5.57075964382107,6.64598640945113,6.02672123059198,6.7388317919569,6.02185020499999,7.44052745490843,6.24129991475907,5.50198866074071,6.18367415664752,8.94029079982469,4.58070669398273,8.95860043812573,4.9467228471642,9.79663846641501,5.19990677695647,6.49809997038818,6.71106632779506,2.63316001283907,4.31826818756551,5.05088492016183,6.36630640291451,7.38722034855287,6.29447555133325,8.25821983991916,7.36570590308767,5.30203688429831,8.97618898460752,5.34615208505601,6.94943504488964,4.90700774681482,5.87305843917416,3.99487791965119,4.42752333415842,11.3959558530558,4.90958294582653,8.28378998228564,7.34919735559152,2.50246759217298,4.91102799117598,8.80462978533937,6.67079165744966,7.44335901011226,2.54248950479441,6.30008470245373,4.91010546037042,8.47282106133144,3.75420704365837,7.08405781138881,8.23817679864066,5.18965838737839,4.45352692676637,5.25154871342928,5.93480262736681,5.87461520141231,10.7039074534103,6.47803097674628,8.20614822215758,8.35592358534063,8.61945974678046,7.17750170258395,11.703985468838,5.18863609660517,5.89108318226355,"Block3","responder"
"SC00570A",5.29409660594034,6.74367008941428,7.12080744089918,5.9233625651765,3.6738641550123,6.1466753519683,8.43984726401961,5.38680463133194,5.56946710955218,4.38088138030689,3.29945412832239,3.72433335862784,3.52454567405265,6.09189959653879,5.74471575772308,3.54926201587732,5.49915446721344,3.64592697896836,5.11079860880328,3.80110941229346,5.57911919306303,6.77063983172321,5.36647327970543,7.93700586044415,4.52958402078773,6.78188189869483,4.27973801288429,2.83384923274778,3.28718643562138,5.01272675852874,5.59298854321101,7.80280919675375,4.92653573996085,4.84308785263616,3.73900037824446,5.69744781351458,8.60760094373357,3.3825714367643,6.6296171680512,6.14718627138914,2.72920519710696,5.67636726832976,5.43201152836394,5.53575230021841,5.56432277749488,6.15704278163135,7.10656994436337,3.17924492764981,7.96378792637104,9.2804441976284,6.02157652221421,3.10995825714737,7.45347304897486,6.23607369446203,7.81232172296547,5.26282267706104,4.99430990242894,3.87899775361743,5.39096628664927,4.81065459127555,3.62029479088835,5.79918199895713,4.23369646872507,7.83483274329602,5.54416817618558,6.02228945608428,4.62927287104026,5.4832015303819,5.37858754395846,4.41660149693736,9.10224566438875,8.57860035065114,5.97485052484892,6.62913932237401,3.81765994461177,8.07626190246954,4.2809576042584,6.69082336773957,6.38533399783866,2.39413920617394,3.8357084037042,3.76241624847388,6.02337046794911,5.09400010981201,4.49291209272046,4.64463794978446,5.67086848298765,2.82910314517373,9.08926796510021,3.8579722225979,9.80901756625384,4.54285545085273,8.05495192126099,4.7587153772299,3.75735277480852,11.2055587827631,2.60830641798249,3.29779937820948,8.0091475657281,5.65871464899246,6.75257601875879,8.8089502388568,4.93352410252632,5.79007966583757,4.33150242106387,4.08626067614984,5.41442453564716,6.84491914890825,3.29495352139005,3.13481888688613,7.12844005978773,5.12899946603722,4.48683651646476,4.3291210282411,5.38638113320904,5.81609044298067,10.1559165589311,6.98143574373977,6.26345092553548,9.63769845248093,5.11291886015718,8.19795788839332,9.58504267653215,4.19009857869455,5.05153634216474,"Block3","nonresponder"
"SC00571A",5.51742424590562,7.32315379192889,7.85761327401084,5.73479992337187,3.1729116057853,6.64768105852162,10.0318015388754,5.52946486056989,6.02431523741469,5.37465774212883,3.99260503411741,3.10238505284136,2.93283614374096,5.629079897836,5.72059644613583,4.65313082752698,5.85141784393743,4.34743273469732,5.27422341910452,5.23771395465108,6.01614437625165,7.13316565003153,5.60823602031103,7.70273407544799,5.557338922934,7.81232189468798,4.48624598989927,2.67305500869871,4.00269148136894,4.75606901860733,6.9031033418912,8.35442371090794,5.32710877375942,6.17978061527502,3.91205710258243,6.06333906081996,8.49252740800413,3.51045683498186,6.50430680282706,7.04174652971161,3.68929891568006,5.67822271781345,5.3556387787171,6.00206329386858,6.26774788687975,5.18352983705585,5.26035646842714,5.05727608472379,8.42764805061787,9.58201588282003,5.60230205917431,3.23600568992848,6.46843561056364,7.3168170258919,6.26443032028469,7.11078015967695,5.94922187461247,4.07523760442953,5.3366245409542,4.74056402662014,4.39507598172122,3.51693119823506,5.22199286154354,4.47999934768966,8.6563283834568,5.96924731687463,6.4232264351795,6.05499444810795,5.89663912984205,5.87189347741958,7.32848046611589,8.17471227157203,5.46931741663746,6.31640280503156,5.75646766019044,8.96081264999582,5.54502039988386,7.71802897132626,5.17415044227096,4.65085258811416,2.64688758654806,4.38949048278018,6.37794580722526,5.59311274973332,6.67617961077401,9.40420768345486,7.58933842943506,2.92821104340734,7.95631805020242,4.16127858856753,7.72653742769675,5.24461223367247,8.29129352664122,5.5230908789419,4.86207246411921,9.36137935592756,2.44639614197509,8.9195087267053,7.92515287354349,5.60908914931446,6.26978563983623,8.45907805885917,7.63247920556271,6.39923287465491,5.51211313994258,2.06594427520882,5.41398259050821,8.84246075812631,5.62345797541584,3.4131766331801,8.55279923730372,5.43629402629497,4.50746615960491,4.7732585820135,6.18296523388685,3.5888986470456,10.3800621791942,7.92861407137465,5.76555950384568,10.6264620093639,5.68518453582829,9.16754830813367,9.75694964556756,3.60359596049558,4.69799666446901,"Block4","responder"
"SC00572A",4.34981315942806,6.31665336154,5.51332242553656,5.53586628883935,3.96568781356112,5.32218604051687,7.75982743868244,4.82356690074313,5.9687091140482,5.75207774641626,3.43134963283455,5.14449263735793,3.43804163964175,4.66798075106528,4.77829777908423,4.65363381770794,5.5999666107327,3.07755787512941,4.94804522163804,4.55220277649197,7.63639632914863,6.65283494011206,5.81912444809923,7.21667476528672,3.57658412893658,6.55007744022315,4.66194273774608,3.11493394503471,4.34263019192429,6.32832000256982,5.51039500907812,7.61928986064664,4.08541436156856,4.47549455121137,3.05302415673661,5.3821758928293,7.61081834968504,2.33749300733487,6.09901280889185,6.01363196188078,4.25745610839011,5.85723840273929,4.15485268659146,6.52394685600412,5.12434387029986,7.60878276193326,3.9977275834811,4.3147658086001,7.89683725071395,10.8899490632946,4.69226563114376,4.26233461334124,6.69816290345187,8.18223461402539,5.19673664048888,4.66513041605253,5.51698000787819,5.67034100070228,3.68625259503857,6.33983733118037,3.60050035263011,5.37666002212352,4.11493857244235,7.63958691078289,5.14028483158304,7.91356388881666,5.26688519157676,7.60896530447746,6.45043639592551,4.35474153710615,7.32326372139276,5.53426403856894,4.58886748053554,6.65229353990639,3.84648443181011,6.68979531431358,4.24029373480008,7.36834375270843,5.53781037485522,3.00222823639301,3.2303053095616,3.3465678631194,4.81996455287848,4.01936050572151,5.11441401296426,7.36056144932263,3.57875147497432,4.20836299013373,5.96403948241743,3.38653843948774,8.02969502487241,4.88679291852038,6.97816000873934,3.39141172670117,2.12705511268185,9.8185141508295,1.8131152789362,7.41127183688985,7.33023819642279,5.41384549989852,4.56169189521734,8.10683681943818,3.52796289288243,8.80462241794825,2.87844601853088,1.60811250752549,4.28002704100034,4.46046878052255,4.05677898556067,6.00660450625394,7.18054868010356,10.8083565115297,5.12712566908818,4.27574748647582,6.26906914642808,5.48844172149981,11.7741861198063,5.75550764023193,8.37310210346976,10.6263841659843,8.01452388479619,9.23980449308606,10.5022243508547,5.1472206552295,7.37636297819973,"Block4","responder"
"SC00573A",4.7149720134781,5.86001017716703,6.47470124004832,6.63311144953764,3.91126635793306,5.71118952521645,8.70282288656946,4.61080664314426,4.70067410217132,4.60201137791641,4.46880693178914,3.75065492479178,2.54541217356395,5.36114256236188,3.57822144385643,4.76172678960459,5.04171931992015,4.56228196464678,6.26957450762862,4.00650311500963,7.56207539995902,7.9381479537708,4.78103735840045,6.65842754796328,4.35734827436983,7.06679822566206,6.22403485295639,3.72604853583491,5.32393442047364,6.48207202343701,6.06838852801124,7.05949520485403,4.84362741423471,4.9927069571572,3.37534963129753,6.51099318134472,8.43780363331796,3.68171165207551,6.87919478823595,4.2026479848591,3.40766597626911,6.3607430344298,4.19493298233042,6.71655484304227,5.99313494841792,7.3251064392271,3.88572215852327,4.53933691268427,7.16518125674218,9.64757511660144,4.27804137523118,4.03830953989861,7.65592626000422,6.08574142423347,4.80313244402271,7.24586150042489,4.62529525628852,3.259512073919,3.84782707224618,6.72906991204191,2.60851083801844,5.86040433732817,5.06127338450848,5.07932252815652,5.44873754642388,6.60969221000407,6.33210054936605,6.45579528586558,6.1552297086773,3.98483969129752,4.94645048660916,8.98067526002702,4.41608866488554,7.35859534940892,5.12552687090238,8.5416823793165,3.75627738586947,7.3610627978135,4.95346728664357,4.17550646276514,5.40512690702506,3.50092544853707,3.3978821309241,4.37868577322661,6.53963911248093,4.95803993885003,4.12155995321057,3.94253942726705,8.92944488256719,3.13805831508266,6.5492375981137,5.09239484700421,6.59486907080883,3.29400502456269,2.57914776608472,9.4351723079035,1.66641596380167,5.59544880013167,9.65595155381173,6.37607287296991,4.35394795678796,11.1714158391141,3.69882154019998,8.64120632068884,2.55045991433429,3.40575113432487,4.80478066178937,4.64341985944998,4.22637520238614,6.25018132253843,6.89311248504656,5.32112054743842,4.6195048601818,5.8992030368874,8.13775983144111,7.87521790789578,12.3071191851801,6.46139398775159,8.30648373605278,11.1296809752221,7.81017700235019,9.86458185970696,9.94672567355994,3.47663578010682,6.64627552154762,"Block4","responder"
"SC00574A",6.35356363672377,7.72255428389721,8.06997033617003,6.83915821187737,3.8764447880194,6.5582038204414,10.0705666964812,5.90812971881699,7.04124708421142,4.59490145928932,5.65940063075358,4.01785661627763,4.0996583585096,5.6989635942084,5.32970426602845,3.66424128633059,5.0642408923641,6.02953724529412,6.62646943944882,5.00778091116837,4.93922999620071,8.28853639147057,6.69359139630696,7.65814982336171,5.27006771061059,7.9296433733371,6.43179264712454,4.58941516185245,5.16534838810937,6.0096360387478,7.39081856206834,7.41688926004396,5.44739681927858,5.64202501081471,4.47083058404902,6.37765850829572,10.2256558510349,5.0918649274691,7.53090740408201,5.95831816063838,4.43295668613963,6.47030477847965,5.68044260273146,6.38768581764698,7.40335422232736,4.83272090289028,6.23077437535034,4.96511319297842,7.57625869756974,10.8016890944331,5.22177291809067,4.23740399488222,7.62659825408394,6.56838945881564,5.85735403371266,7.65866234952181,5.66150453685693,6.09188187344646,5.63382595283567,4.09488784836811,4.60855421795438,6.12885909174489,6.65927246777158,6.75850547315336,7.80562127612083,6.87551093793708,7.50041494460621,6.49476768166901,5.94787856458392,6.65404282418703,6.88041706809756,8.45975889814056,4.99475349480868,7.5052719576802,5.16624196011141,10.6047480197991,5.64820953211546,7.30898461706058,6.54701476759925,3.93099417365293,2.82862797028452,4.70960706246378,6.42140776566262,3.70778930393094,7.97042896008002,10.7911500909208,7.37127556306756,4.54573390877082,8.40669976124584,4.09894227832317,7.62762842714466,5.7620476491694,7.99615005753556,3.84860739332242,5.05166548951077,11.3778531411052,1.8142947569614,6.81276553385008,7.94913977764824,5.09424342587449,6.36474083469329,9.15760983293714,6.8084088260412,7.03377720246382,5.00002038575292,3.79330627369947,4.39364427039021,8.15365354283385,6.16950957606285,6.0907630848327,8.0174879611892,4.92976428249834,5.50863852777461,9.07877668023709,5.76975711923564,6.83594238899955,10.6174893971068,7.96822740734889,8.4914114754032,10.6615668622128,2.00109842300851,9.29799890063473,4.04281935601517,2.72531952021069,4.71831027149588,"Block4","responder"
"SC00575A",5.05801126361502,6.91324725839794,6.44156268465103,5.34307106702409,4.24983528547413,4.77828747556596,11.2472410015719,5.99899304700149,4.67302090563919,2.56204597476652,2.92966782767481,3.28380874427486,4.91593664346329,5.12027480637536,4.22895240385956,3.54201736169954,5.46563000522661,4.56894308835001,4.94567040369323,3.29775241715858,4.92442996303915,6.39348325652323,5.27742994888304,6.81704031340549,4.06332524902725,8.22604541393898,4.0898621894393,3.67195959740165,4.89536186659836,6.01965691606292,5.02427924566346,7.7672184067063,4.74799308276143,3.90899636116403,4.77239539873366,5.19337581962185,6.74214450321014,2.98251826870866,6.22029161041161,6.28671920550822,2.55344102304805,5.87089204548083,4.51909095964557,2.80922534570434,5.41645102695977,5.07546928613251,4.80437533953296,4.20292677714919,7.71942857013041,7.66953173376015,5.76722667838147,2.5367482285367,7.15430013627745,6.15106635311403,6.31007791656855,7.8994863119059,4.05862270698623,5.6360330512672,4.32410853960113,4.54202120850097,1.70959589010473,2.4508472018322,4.24543535023865,6.96273924584399,9.36685685688113,3.47127838539953,6.33981742287878,5.08540203414746,2.64845178652573,7.26587837913607,7.18503348738394,7.77045657680387,3.63347367884466,6.34192328608982,3.28019210953553,7.7734067481079,5.69339794357852,4.53041280395707,6.35143831923738,4.67819499946155,2.73284933631112,4.22766204853665,4.28640922951499,4.96357946656801,6.70205762027532,9.5496206744012,6.1942854560087,4.38711532449019,7.37134845491713,4.23216890024893,6.49830311141779,2.47744999730449,6.74518588059179,2.84783586913489,4.00310876700006,10.612694080967,2.22138028398475,7.52104350895263,7.84419113105556,2.97916694555741,7.45763786292901,8.55819574485884,6.61970557796919,5.5747761418682,3.02575678648801,1.53027197509044,4.81329182252922,7.58014313371431,4.69344574679525,2.63418042743484,6.00301042275435,5.19976116370084,5.27717188236433,4.36244242240921,7.35463340363344,5.07434773298881,10.6188272206948,9.21819933239602,7.93147604718622,11.8984972896277,2.04670316507536,10.6171624355421,6.47746087672714,3.29541008890198,4.81833015184088,"Block4","responder"
